ID,Title,Category,CaseType,Difficulty,RiskLevel,Duration(Days),Background,Solution,Outcome,Phase_Details
52,"[개인 신변] 부산 Haeundae 채무자 추적 해결 사례","","","하","",,"부산 Haeundae 지역에서 발생한 채무자 추적 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (4days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (11days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (6days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
53,"[디지털 범죄] 대전 Center 해킹 추적 해결 사례","","","상","",,"대전 Center 지역에서 발생한 해킹 추적 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (4days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (10days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (6days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
54,"[기업 횡령] 부산 Haeundae 자금 횡령 해결 사례","","","상","",,"부산 Haeundae 지역에서 발생한 자금 횡령 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (6days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (16days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (9days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
55,"[기업 횡령] 부산 Haeundae 자금 횡령 해결 사례","","","중","",,"부산 Haeundae 지역에서 발생한 자금 횡령 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (5days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (13days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (7days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
56,"[개인 신변] 서울 Gangnam 불륜/가정문제 해결 사례","","","하","",,"서울 Gangnam 지역에서 발생한 불륜/가정문제 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (7days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (18days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (10days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
57,"[기업 횡령] 인천 Airport 회계 조작 해결 사례","","","상","",,"인천 Airport 지역에서 발생한 회계 조작 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (6days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
58,"[디지털 범죄] 대전 Center 악플러 특정 해결 사례","","","중","",,"대전 Center 지역에서 발생한 악플러 특정 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (7days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (17days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (10days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
59,"[디지털 범죄] 제주 Island 해킹 추적 해결 사례","","","중","",,"제주 Island 지역에서 발생한 해킹 추적 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (6days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
60,"[디지털 범죄] 인천 Airport 데이터 복구 해결 사례","","","중","",,"인천 Airport 지역에서 발생한 데이터 복구 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (1days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (4days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (2days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
61,"[산업 스파이] 인천 Airport 디자인 도용 해결 사례","","","중","",,"인천 Airport 지역에서 발생한 디자인 도용 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (9days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (5days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
62,"[산업 스파이] 제주 Island 기술 유출 해결 사례","","","하","",,"제주 Island 지역에서 발생한 기술 유출 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (5days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (14days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (8days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
63,"[산업 스파이] 제주 Island 디자인 도용 해결 사례","","","하","",,"제주 Island 지역에서 발생한 디자인 도용 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (4days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (10days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (6days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
64,"[기업 횡령] 서울 Gangnam 비자금 조성 해결 사례","","","상","",,"서울 Gangnam 지역에서 발생한 비자금 조성 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (8days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (4days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
65,"[산업 스파이] 인천 Airport 영업비밀 매매 해결 사례","","","중","",,"인천 Airport 지역에서 발생한 영업비밀 매매 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (9days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (5days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
66,"[개인 신변] 부산 Haeundae 불륜/가정문제 해결 사례","","","중","",,"부산 Haeundae 지역에서 발생한 불륜/가정문제 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (5days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
67,"[디지털 범죄] 대전 Center 악플러 특정 해결 사례","","","하","",,"대전 Center 지역에서 발생한 악플러 특정 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (8days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (4days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
68,"[개인 신변] 경기 Pangyo 채무자 추적 해결 사례","","","하","",,"경기 Pangyo 지역에서 발생한 채무자 추적 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (9days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (5days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
69,"[산업 스파이] 서울 Gangnam 인력 빼가기 해결 사례","","","중","",,"서울 Gangnam 지역에서 발생한 인력 빼가기 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (9days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (5days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
70,"[기업 횡령] 부산 Haeundae 자금 횡령 해결 사례","","","중","",,"부산 Haeundae 지역에서 발생한 자금 횡령 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (1days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (3days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (2days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
71,"[기업 횡령] 서울 Gangnam 자금 횡령 해결 사례","","","상","",,"서울 Gangnam 지역에서 발생한 자금 횡령 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (4days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (12days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (7days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
72,"[개인 신변] 부산 Haeundae 채무자 추적 해결 사례","","","중","",,"부산 Haeundae 지역에서 발생한 채무자 추적 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (5days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
73,"[산업 스파이] 서울 Gangnam 디자인 도용 해결 사례","","","중","",,"서울 Gangnam 지역에서 발생한 디자인 도용 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (3days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (9days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (5days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
74,"[산업 스파이] 제주 Island 기술 유출 해결 사례","","","상","",,"제주 Island 지역에서 발생한 기술 유출 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (6days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
75,"[기업 횡령] 인천 Airport 자금 횡령 해결 사례","","","하","",,"인천 Airport 지역에서 발생한 자금 횡령 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (7days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (4days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
76,"[개인 신변] 인천 Airport 실종자 찾기 해결 사례","","","상","",,"인천 Airport 지역에서 발생한 실종자 찾기 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (6days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
77,"[디지털 범죄] 대전 Center 악플러 특정 해결 사례","","","상","",,"대전 Center 지역에서 발생한 악플러 특정 건으로, 의뢰인은 익명의 제보를 통해 사건을 인지함.","전담 팀 구성 및 24시간 모니터링, 디지털 포렌식 병행.","증거 확보 100% 달성 및 법적 대응 자료 완비.","[Phase 1] 기초 조사 (2days)
null

  - [File] 기초 조사 보고서

[Phase 1] 심층 추적 (5days)
null

  - [File] 중간 브리핑
  - [File] 증거 영상

[Phase 1] 결과 보고 (3days)
null

  - [File] 최종 보고서
  - [File] 법률 자문 연계"
